ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,launched_hour,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
552924291,1500.0,30,2014,2,21,4,2014,1,22,2,23,22,7,58,15.0,0
373696069,3000.0,30,2011,6,26,6,2011,5,27,4,13,22,10,68,46.0,0
415985945,5000.0,38,2013,10,13,6,2013,9,5,3,4,22,6,129,53.0,1
480442471,4250.0,30,2013,9,26,3,2013,8,27,1,2,22,8,136,19.0,0
286537970,30000.0,30,2013,3,15,4,2013,2,13,2,14,22,0,98,37.0,0
1642067280,25000.0,30,2015,10,17,5,2015,9,17,3,23,22,9,151,4.0,0
730570893,444.1,25,2015,3,28,5,2015,3,3,1,23,9,10,90,9.0,0
1467510894,6000.0,30,2014,6,4,2,2014,5,5,0,20,22,10,125,40.0,1
1419084695,200.0,30,2017,4,19,2,2017,3,20,0,16,22,5,52,24.0,1
1328780964,500.0,8,2013,3,26,1,2013,3,18,0,22,22,14,141,60.0,1
922222957,500.0,1,2012,11,26,0,2012,11,25,6,18,22,12,115,15.0,0
422007056,8500.0,45,2012,11,5,0,2012,9,21,4,21,22,10,68,27.0,0
1080994754,932.91,34,2014,6,7,5,2014,5,4,6,21,9,13,131,60.0,1
1237309183,5000.0,45,2015,8,25,1,2015,7,11,5,18,22,13,61,58.0,1
215251252,12500.0,60,2015,10,25,6,2015,8,26,2,18,22,10,23,48.0,1
764770553,2000.0,23,2014,1,3,4,2013,12,11,2,19,22,6,93,14.0,1
22611928,500000.0,60,2012,8,19,6,2012,6,20,2,20,22,6,39,50.0,0
1269775941,3000.0,31,2015,4,2,3,2015,3,2,0,19,22,6,69,6.0,0
1548647323,3883.98,40,2014,12,23,1,2014,11,13,3,11,9,8,148,19.0,0
910623289,2000.0,29,2014,5,10,5,2014,4,11,4,6,22,6,129,21.0,1
798883629,18000.0,30,2013,10,19,5,2013,9,19,3,4,22,11,104,53.0,0
1557812299,30000.0,30,2017,12,16,5,2017,11,16,3,0,22,6,39,29.0,0
1806814258,1000.0,30,2016,9,8,3,2016,8,9,1,15,22,2,34,19.0,0
251961628,30000.0,30,2015,5,6,2,2015,4,6,0,20,22,4,113,44.0,1
1058798459,17000.0,31,2014,6,20,4,2014,5,20,1,18,22,11,97,45.0,1
601871262,5000.0,45,2015,7,31,4,2015,6,16,1,23,22,4,113,57.0,0
1133208882,5479.38,30,2017,4,30,6,2017,3,31,4,13,7,12,11,16.0,1
881356872,15000.0,30,2015,5,20,2,2015,4,20,0,18,22,7,58,41.0,1
689164437,1640.85,30,2015,7,23,3,2015,6,23,1,19,8,6,40,21.0,1
84593295,400.0,30,2016,2,24,2,2016,1,25,0,21,22,5,2,22.0,1
353752468,5000.0,2,2017,3,17,4,2017,3,15,2,2,22,10,156,56.0,0
1894180256,10000.0,37,2012,4,20,4,2012,3,14,2,19,22,12,115,27.0,0
369736151,50000.0,30,2012,12,28,4,2012,11,28,2,14,22,4,113,53.0,0
1101847304,5000.0,30,2015,7,4,5,2015,6,4,3,5,22,11,97,44.0,0
155060174,1000.0,14,2012,6,8,4,2012,5,25,4,21,22,12,115,25.0,1
1607542561,10000.0,60,2014,9,15,0,2014,7,17,3,21,22,2,154,28.0,0
876055377,700.0,30,2016,1,31,6,2016,1,1,4,22,22,10,47,35.0,0
1360617218,847.74,30,2015,5,7,3,2015,4,7,1,20,9,9,151,52.0,0
1721498149,5600.0,28,2012,11,1,3,2012,10,4,3,12,22,6,153,16.0,1
14769626,17564.4,20,2017,10,2,0,2017,9,12,1,19,21,8,136,40.0,1
1095695324,4000.0,17,2012,1,1,6,2011,12,15,3,3,22,0,70,16.0,0
687857662,75000.0,30,2014,7,25,4,2014,6,25,2,22,22,13,61,54.0,1
362384183,74676.4,26,2014,3,9,6,2014,2,11,1,15,9,0,114,24.0,0
608927654,456533.23,29,2013,1,4,4,2012,12,6,3,18,9,8,148,60.0,0
1685694155,1932.59,30,2015,10,5,0,2015,9,5,5,17,3,12,157,41.0,1
1473943932,600.0,20,2015,3,11,2,2015,2,19,3,14,22,10,30,55.0,1
1112266143,3000.0,30,2012,12,13,3,2012,11,13,1,2,22,7,58,58.0,0
1906773891,50000.0,60,2012,5,1,1,2012,3,2,4,22,22,6,55,24.0,0
1672595637,40500.0,30,2016,2,4,3,2016,1,5,1,9,22,10,90,33.0,0
1907118743,25000.0,30,2014,8,25,0,2014,7,26,5,3,22,12,115,35.0,0
1627174023,20000.0,30,2013,7,10,2,2013,6,10,0,15,22,4,113,37.0,0
2082178156,5000.0,30,2014,1,31,4,2014,1,1,2,23,22,11,104,20.0,0
1609780507,5000.0,21,2012,2,24,4,2012,2,3,4,2,22,6,129,21.0,1
76773523,10000.0,45,2012,4,2,0,2012,2,17,4,23,22,6,55,4.0,0
2095634384,5000.0,30,2014,10,17,4,2014,9,17,2,20,22,8,63,57.0,0
1644028012,875.0,30,2011,12,20,1,2011,11,20,6,18,22,13,131,22.0,0
667006926,10000.0,30,2013,5,30,3,2013,4,30,1,18,22,10,75,45.0,1
933499652,2500.0,32,2011,3,29,1,2011,2,25,4,20,22,10,90,46.0,1
488055644,35000.0,45,2012,6,1,4,2012,4,17,1,14,22,5,52,31.0,0
61832105,300.0,30,2014,12,20,5,2014,11,20,3,2,22,7,145,57.0,0
1347200386,6000.0,30,2015,7,2,3,2015,6,2,1,19,22,5,7,53.0,0
1973081419,11912.0,30,2012,10,19,4,2012,9,19,2,3,22,10,72,38.0,0
1515752087,50000.0,30,2015,3,19,3,2015,2,17,1,16,22,11,104,59.0,0
1908590825,5000.0,30,2015,10,23,4,2015,9,23,2,23,22,12,115,28.0,1
698497167,1233.08,27,2015,5,8,4,2015,4,11,5,8,9,14,107,14.0,1
1174646753,4000.0,35,2014,1,7,1,2013,12,3,1,6,22,10,156,59.0,1
898713136,1000.0,40,2010,11,21,6,2010,10,12,1,19,22,14,141,36.0,1
897668086,20000.0,30,2013,12,1,6,2013,11,1,4,1,22,10,90,23.0,1
1759564348,2000.0,16,2013,4,14,6,2013,3,29,4,23,22,0,98,57.0,0
1500832192,2114.04,31,2017,7,15,5,2017,6,14,2,18,15,13,149,8.0,0
696274006,20000.0,30,2015,12,14,0,2015,11,14,5,1,22,10,23,35.0,0
1197410538,20000.0,30,2016,1,27,2,2015,12,28,0,18,22,7,41,17.0,0
2086999299,1000.0,29,2017,11,1,2,2017,10,3,1,16,22,12,19,53.0,1
806963991,25000.0,30,2017,6,25,6,2017,5,26,4,4,22,4,37,48.0,0
1714431823,430000.0,60,2017,4,12,2,2017,2,11,5,0,22,4,9,49.0,0
1343122338,28000.0,28,2014,3,20,3,2014,2,20,3,6,22,12,19,57.0,0
1152180315,1000.0,30,2015,8,15,5,2015,7,16,3,0,22,5,76,49.0,0
1628986256,7454.53,30,2017,2,17,4,2017,1,18,2,13,9,8,148,12.0,0
1476399406,25000.0,30,2015,6,21,6,2015,5,22,4,5,22,12,115,7.0,0
418391888,300.0,14,2015,5,18,0,2015,5,4,0,1,22,0,70,53.0,1
2057832583,2500.0,30,2011,3,24,3,2011,2,22,1,19,22,6,55,10.0,1
677311802,6200.0,47,2011,1,24,0,2010,12,8,2,21,22,12,19,58.0,0
894041270,1598.72,30,2017,4,5,2,2017,3,6,0,18,15,7,58,16.0,0
1540009212,400.0,22,2011,8,26,4,2011,8,4,3,3,22,7,58,30.0,1
272593523,10.0,60,2014,9,12,4,2014,7,14,0,22,22,7,58,29.0,0
925937375,6000.0,35,2016,12,12,0,2016,11,7,0,10,22,4,113,45.0,1
359689072,1320.0,31,2013,7,13,5,2013,6,12,2,6,22,12,54,49.0,0
72955563,25000.0,30,2014,10,19,6,2014,9,19,4,22,22,4,113,57.0,0
467896325,100000.0,60,2016,9,4,6,2016,7,6,2,4,22,13,8,46.0,0
1036041373,714.55,28,2017,7,17,0,2017,6,19,0,18,9,10,42,37.0,0
2068465457,7000.0,90,2011,8,30,1,2011,6,1,2,19,22,6,55,55.0,0
720610589,18000.0,10,2015,1,1,3,2014,12,22,0,9,22,14,141,18.0,0
241385652,9000.0,40,2016,7,5,1,2016,5,26,3,3,22,6,139,48.0,1
1160353950,1000.0,60,2017,4,8,5,2017,2,7,1,4,22,6,153,22.0,0
718409991,4000.0,30,2012,3,9,4,2012,2,8,2,3,22,12,115,39.0,1
1050166821,65000.0,30,2017,10,5,3,2017,9,5,1,18,22,6,39,15.0,0
138374768,1500.0,60,2014,6,28,5,2014,4,29,1,18,22,6,153,29.0,0
459341134,3000.0,30,2017,8,10,3,2017,7,11,1,17,22,12,19,58.0,1
1643212476,5000.0,60,2011,1,10,0,2010,11,11,3,2,22,13,131,43.0,0
2105575824,5000.0,30,2013,2,24,6,2013,1,25,4,17,22,10,30,58.0,0
334859686,2000.0,30,2015,5,28,3,2015,4,28,1,14,22,5,7,58.0,0
1969187096,1829.63,30,2015,12,10,3,2015,11,10,1,20,3,13,151,59.0,1
1228203512,5000.0,28,2012,5,10,3,2012,4,12,3,21,22,6,39,14.0,0
551573757,2500.0,30,2013,3,16,5,2013,2,14,3,0,22,10,90,31.0,1
558945563,22000.0,30,2014,5,26,0,2014,4,26,5,0,22,6,129,60.0,0
1815560328,20000.0,30,2016,6,30,3,2016,5,31,1,16,22,8,62,16.0,0
123922377,2000.0,30,2017,3,28,1,2017,2,26,6,5,22,13,67,54.0,0
2112749543,1000.0,30,2015,6,17,2,2015,5,18,0,20,22,6,69,16.0,0
723403524,4000.0,28,2015,9,8,1,2015,8,11,1,15,22,8,136,9.0,1
567223528,5000.0,30,2017,6,4,6,2017,5,5,4,2,22,12,19,28.0,0
694801713,6000.0,28,2016,10,24,0,2016,9,26,0,1,22,10,156,20.0,1
326648486,1500.0,42,2015,6,12,4,2015,5,1,4,21,22,10,72,34.0,1
1040239768,3000.0,16,2016,11,29,1,2016,11,13,6,20,22,6,39,51.0,1
1181038226,50000.0,30,2012,7,13,4,2012,6,13,2,8,22,8,148,32.0,0
984770352,500.0,39,2014,11,13,3,2014,10,5,6,7,22,5,2,56.0,1
2079734064,400.0,30,2012,12,13,3,2012,11,13,1,6,22,12,108,5.0,1
1887476700,100.0,40,2014,8,20,2,2014,7,11,4,7,22,6,55,37.0,1
1683143926,10000.0,60,2017,5,7,6,2017,3,8,2,23,22,13,0,42.0,0
84317439,15000.0,30,2013,8,31,5,2013,8,1,3,17,22,4,113,18.0,0
429405370,17000.0,30,2012,6,16,5,2012,5,17,3,6,22,8,136,21.0,0
455831854,5000.0,30,2013,12,6,4,2013,11,6,2,15,22,10,90,16.0,0
433772953,30313.24,45,2014,5,20,1,2014,4,5,5,15,9,10,90,44.0,0
516559949,5500.0,30,2012,11,10,5,2012,10,11,3,19,22,13,138,12.0,1
191047021,500.0,7,2017,3,10,4,2017,3,3,4,1,22,5,76,25.0,1
1862824759,30000.0,60,2016,8,7,6,2016,6,8,2,21,22,4,9,31.0,0
2089212778,800.0,31,2011,4,29,4,2011,3,29,1,4,22,12,115,40.0,1
1287279104,10500.0,30,2016,6,27,0,2016,5,28,5,23,22,8,106,12.0,0
966105683,15000.0,35,2015,7,2,3,2015,5,28,3,20,22,13,61,52.0,1
589488804,5000.0,60,2014,8,1,4,2014,6,2,0,17,22,10,109,25.0,0
1487905519,5555.0,31,2012,3,6,1,2012,2,4,5,20,22,12,11,13.0,0
77659886,25000.0,26,2013,10,5,5,2013,9,9,0,6,22,6,93,15.0,0
1864222583,10000.0,40,2014,8,21,3,2014,7,12,5,1,22,5,52,27.0,0
892175271,5000.0,20,2016,12,20,1,2016,11,30,2,20,22,4,113,28.0,0
445237644,5000.0,30,2015,1,18,6,2014,12,19,4,19,22,10,119,16.0,0
979965844,6700.0,30,2013,11,30,5,2013,10,31,3,19,22,1,26,38.0,1
915727202,1800.0,11,2016,9,18,6,2016,9,7,2,17,22,12,11,59.0,1
682525178,80000.0,38,2012,9,23,6,2012,8,16,3,21,22,6,55,22.0,0
1496173603,1600.0,30,2015,3,10,1,2015,2,8,6,2,22,5,7,35.0,0
942993678,4000.0,30,2013,5,27,0,2013,4,27,5,19,22,14,141,46.0,1
611465834,10000.0,40,2013,2,11,0,2013,1,2,2,21,22,6,39,60.0,0
820278482,29982.49,45,2017,12,29,4,2017,11,14,1,16,8,4,113,5.0,1
736689567,758.49,30,2017,6,10,5,2017,5,11,3,23,9,0,10,57.0,1
402447151,4000.0,30,2015,6,19,4,2015,5,20,2,4,22,13,8,45.0,0
499275308,3000.0,25,2013,9,24,1,2013,8,30,4,0,22,4,113,26.0,1
1098254688,10000.0,30,2015,4,8,2,2015,3,9,0,16,22,4,113,13.0,0
1145846976,9500.0,30,2011,1,6,3,2010,12,7,1,5,22,6,153,32.0,0
238048620,7600.0,30,2013,10,23,2,2013,9,23,0,19,22,12,54,19.0,0
1240652878,80000.0,60,2016,3,22,1,2016,1,22,4,13,22,4,74,39.0,0
62409547,4000.0,60,2013,5,7,1,2013,3,8,4,0,22,0,10,49.0,1
491734098,15000.0,31,2011,4,14,3,2011,3,14,0,0,22,10,109,24.0,0
2085022188,1500.0,30,2014,8,29,4,2014,7,30,2,19,22,5,121,49.0,0
2061327885,4500.0,30,2014,9,12,4,2014,8,13,2,3,22,0,96,57.0,0
639580011,20000.0,60,2015,12,4,4,2015,10,5,0,20,22,6,89,59.0,0
152848622,400.0,10,2012,6,15,4,2012,6,5,1,0,22,6,129,11.0,0
1335014517,2000.0,35,2014,3,12,2,2014,2,5,2,18,22,6,39,31.0,1
1247077557,4000.0,56,2011,9,30,4,2011,8,5,4,16,22,10,125,50.0,0
1108741131,2451.1,30,2014,9,19,4,2014,8,20,2,0,9,3,36,56.0,0
723312919,2500.0,30,2014,5,3,5,2014,4,3,3,12,22,7,58,48.0,1
1983749359,40000.0,25,2013,6,8,5,2013,5,14,1,0,22,8,136,37.0,1
718318680,500.0,30,2011,11,14,0,2011,10,15,5,7,22,6,153,13.0,1
1678872567,2500.0,17,2015,2,28,5,2015,2,11,2,3,22,10,30,26.0,1
1375967853,2000.0,19,2012,6,12,1,2012,5,24,3,20,22,10,72,23.0,0
112690939,10000.0,60,2015,11,10,1,2015,9,11,4,19,22,13,138,11.0,0
1843744735,521.95,46,2016,12,15,3,2016,10,30,6,2,12,6,40,44.0,0
1162878501,4000.0,60,2015,5,14,3,2015,3,15,6,20,22,6,129,22.0,0
1344869943,2500.0,29,2015,6,30,1,2015,6,1,0,17,22,9,111,26.0,0
497294507,392.14,14,2014,12,1,0,2014,11,17,0,23,9,2,32,21.0,0
1194406153,2500.0,30,2013,6,14,4,2013,5,15,2,3,22,6,93,10.0,1
1116174851,2926.9,30,2017,3,13,0,2017,2,11,5,21,1,7,41,60.0,0
673502133,1000.0,26,2017,4,29,5,2017,4,3,0,18,22,8,136,58.0,1
1293273522,1500.0,31,2015,9,1,1,2015,8,1,5,9,22,1,66,30.0,1
1632797646,3000.0,14,2016,3,14,0,2016,2,29,0,23,22,6,129,10.0,0
970221720,7500.0,30,2015,3,13,4,2015,2,11,2,23,22,13,138,14.0,0
1985769959,12000.0,35,2012,12,20,3,2012,11,15,3,23,22,10,30,34.0,1
1889456740,400.0,60,2017,6,12,0,2017,4,13,3,7,22,10,47,25.0,0
1911606530,20000.0,40,2013,9,21,5,2013,8,12,0,18,22,7,58,16.0,0
1690225121,15000.0,37,2012,12,20,3,2012,11,13,1,0,22,4,113,10.0,0
1296060844,4513.6,30,2016,4,11,0,2016,3,12,5,10,8,6,39,21.0,1
2030417652,7000.0,10,2013,9,29,6,2013,9,19,3,4,22,6,55,41.0,1
936099354,600.0,31,2013,8,9,4,2013,7,9,1,20,22,5,52,21.0,1
1874792218,2282.4,18,2017,6,30,4,2017,6,12,0,22,5,6,69,16.0,0
1946869727,10000.0,30,2017,8,6,6,2017,7,7,4,20,22,5,2,32.0,0
948360213,30000.0,30,2017,9,28,3,2017,8,29,1,22,22,10,90,55.0,1
812172126,16333.46,30,2015,7,12,6,2015,6,12,4,17,17,13,151,59.0,0
164553381,850.0,22,2017,4,4,1,2017,3,13,0,5,22,2,34,25.0,1
1184868843,60000.0,45,2014,7,16,2,2014,6,1,6,20,22,11,103,43.0,0
2119839934,27000.0,13,2014,8,1,4,2014,7,19,5,9,22,13,16,17.0,0
232494128,29351.34,30,2016,2,25,3,2016,1,26,1,17,9,8,136,47.0,1
347470793,200.0,14,2016,12,21,2,2016,12,7,2,16,22,4,113,44.0,1
1875724069,101444.86,40,2016,5,2,0,2016,3,23,2,22,9,13,57,15.0,0
1026317724,6000.0,30,2017,5,19,4,2017,4,19,2,17,22,4,113,32.0,0
1039190933,3000.0,56,2013,3,3,6,2013,1,6,6,23,22,0,98,33.0,0
1976293034,5200.0,30,2014,6,1,6,2014,5,2,4,1,22,12,54,41.0,0
1020002976,5000.0,60,2012,7,30,0,2012,5,31,3,20,22,10,72,37.0,1
280578930,6000.0,30,2017,2,2,3,2017,1,3,1,17,22,13,8,10.0,0
975933700,8800.0,29,2011,5,10,1,2011,4,11,0,3,22,0,38,53.0,1
231094865,5000.0,30,2016,3,9,2,2016,2,8,0,18,22,6,39,46.0,0
305700428,39494.03,24,2016,4,10,6,2016,3,17,3,12,5,8,136,22.0,0
1088183613,900.0,30,2011,7,1,4,2011,6,1,2,20,22,0,98,49.0,0
802851718,6000.0,30,2015,9,17,3,2015,8,18,1,14,22,12,100,16.0,1
56796444,1000.0,30,2010,7,15,3,2010,6,15,1,2,22,14,141,43.0,1
1253025787,53000.0,50,2015,12,1,1,2015,10,12,0,19,22,12,95,49.0,0
406301068,25000.0,30,2013,7,24,2,2013,6,24,0,21,22,13,67,54.0,1
2008440539,100000.0,30,2014,10,4,5,2014,9,4,3,3,22,6,55,21.0,0
1672824470,2000.0,30,2016,9,4,6,2016,8,5,4,17,22,6,55,12.0,0
1213980431,687.97,30,2016,9,1,3,2016,8,2,1,23,3,0,10,50.0,1
2009932564,15000.0,31,2014,12,4,3,2014,11,3,0,16,22,8,136,12.0,1
1409897882,10000.0,30,2013,4,11,3,2013,3,12,1,6,22,7,58,14.0,1
1935183645,8504.03,20,2017,4,13,3,2017,3,24,4,16,8,8,148,30.0,0
314999748,35000.0,51,2015,4,16,3,2015,2,24,1,2,22,4,113,11.0,0
637834364,4450.05,60,2015,12,25,4,2015,10,26,0,8,9,5,121,3.0,0
27407549,7500.0,30,2010,10,29,4,2010,9,29,2,23,22,6,55,48.0,1
531534847,100000.0,30,2016,1,2,5,2015,12,3,3,23,22,5,7,55.0,0
93627774,2000.0,15,2012,9,25,1,2012,9,10,0,22,22,0,128,47.0,0
310768403,20.0,30,2014,9,1,0,2014,8,2,5,17,22,7,58,15.0,0
1288930407,20000.0,29,2015,6,18,3,2015,5,20,2,7,22,5,52,11.0,0
892070971,27500.0,30,2017,9,13,2,2017,8,14,0,8,22,6,40,19.0,0
340089542,2000.0,61,2010,10,1,4,2010,8,1,6,23,22,6,55,59.0,0
1768824593,20000.0,30,2015,6,14,6,2015,5,15,4,20,22,13,151,21.0,1
353915292,20000.0,45,2012,4,29,6,2012,3,15,3,19,22,8,148,6.0,0
1492973883,30000.0,60,2016,8,19,4,2016,6,20,0,17,22,8,148,8.0,0
1661859192,929.28,18,2014,4,18,4,2014,3,31,0,23,1,7,58,16.0,0
2118432531,1.0,59,2017,10,2,0,2017,8,4,4,19,22,10,90,56.0,1
721395300,2000.0,30,2011,3,26,5,2011,2,24,3,3,22,10,90,39.0,1
538914041,150.0,15,2009,11,21,5,2009,11,6,4,4,22,0,128,25.0,1
1158080392,330.0,30,2017,11,1,2,2017,10,2,0,6,22,0,10,32.0,0
1663483672,2930.55,60,2017,2,17,4,2016,12,19,0,15,15,10,90,41.0,0
2138556299,10500.0,45,2015,7,19,6,2015,6,4,3,7,22,14,107,8.0,0
760397897,1000.0,30,2017,12,14,3,2017,11,14,1,22,22,8,106,46.0,1
1945392609,3397.02,30,2014,7,2,2,2014,6,2,0,22,17,8,148,6.0,0
922511001,5000.0,30,2015,10,15,3,2015,9,15,1,6,22,5,7,32.0,0
1798854578,2000.0,30,2013,12,14,5,2013,11,14,3,2,22,9,77,54.0,1
727148404,30000.0,33,2013,8,17,5,2013,7,15,0,18,22,12,54,40.0,1
2127442470,15000.0,31,2013,10,25,4,2013,9,24,1,1,22,12,11,43.0,1
1018070335,8009.74,30,2013,9,18,2,2013,8,19,0,21,9,10,42,58.0,0
284049661,2000.0,24,2014,6,3,1,2014,5,10,5,19,22,14,53,18.0,1
1556976899,10000.0,43,2012,7,21,5,2012,6,8,4,7,22,0,114,30.0,0
77955361,300.0,30,2013,1,12,5,2012,12,13,3,16,22,0,114,21.0,1
2106156342,5000.0,17,2014,2,14,4,2014,1,28,1,7,22,12,95,31.0,1
244886462,135.0,21,2017,6,19,0,2017,5,29,0,18,22,0,70,48.0,1
368920741,1664.39,30,2016,2,14,6,2016,1,15,4,8,12,4,22,21.0,0
1643983827,10500.0,15,2016,6,25,5,2016,6,10,4,4,22,12,1,59.0,1
949206525,500.0,4,2013,2,7,3,2013,2,3,6,4,22,10,125,27.0,0
312707016,15000.0,30,2017,1,1,6,2016,12,2,4,6,22,13,151,56.0,0
1275656939,37476.58,57,2017,10,31,1,2017,9,4,0,3,19,13,131,38.0,0
469439561,12000.0,37,2015,8,21,4,2015,7,15,2,19,22,0,96,18.0,0
1256446136,25000.0,60,2012,5,19,5,2012,3,20,1,3,22,6,153,36.0,0
1443958594,3000.0,30,2013,5,22,2,2013,4,22,0,15,22,6,39,50.0,1
1370014031,9999.0,30,2013,10,9,2,2013,9,9,0,20,22,12,54,43.0,1
2038443164,15000.0,37,2017,2,5,6,2016,12,30,4,1,22,6,53,22.0,0
614070269,10000.0,10,2016,3,3,3,2016,2,22,0,18,22,7,58,17.0,1
1549600491,400.0,30,2016,9,1,3,2016,8,2,1,7,22,2,33,21.0,0
711016891,1500.0,29,2016,11,7,0,2016,10,9,6,4,22,0,70,60.0,1
465743885,4280.09,42,2015,1,1,3,2014,11,20,3,5,3,10,109,45.0,1
286454690,10000.0,30,2016,5,18,2,2016,4,18,0,19,22,4,113,48.0,0
972070423,5000.0,30,2012,8,16,3,2012,7,17,1,19,22,13,138,17.0,1
781203747,20000.0,30,2014,4,3,3,2014,3,4,1,5,22,6,129,35.0,0
2024974386,5000.0,31,2016,9,10,5,2016,8,10,2,2,22,5,2,46.0,1
672673167,1500.0,30,2014,2,10,0,2014,1,11,5,0,22,12,54,18.0,0
291702809,7000.0,23,2012,1,4,2,2011,12,12,0,1,22,6,39,49.0,1
479816267,500.0,14,2012,7,25,2,2012,7,11,2,17,22,0,96,48.0,0
306938316,3000.0,60,2012,4,30,0,2012,3,1,3,4,22,10,42,58.0,0
1341101035,5000.0,6,2016,11,28,0,2016,11,22,1,21,22,5,2,15.0,0
848956145,2500.0,16,2012,1,22,6,2012,1,6,4,7,22,10,72,47.0,1
383025851,1500.0,13,2014,8,4,0,2014,7,22,1,5,22,0,70,39.0,1
2083346889,18033.61,30,2015,12,7,0,2015,11,7,5,12,1,10,42,49.0,0
177001485,3500.0,60,2016,4,30,5,2016,3,1,1,6,22,11,103,23.0,0
1853372632,15000.0,30,2014,12,5,4,2014,11,5,2,1,22,13,149,9.0,0
1656648684,40000000.0,30,2015,10,27,1,2015,9,27,6,15,22,0,114,21.0,0
1169410143,20000.0,30,2013,11,9,5,2013,10,10,3,2,22,6,39,58.0,0
1740448105,2480.16,30,2014,12,20,5,2014,11,20,3,12,3,12,54,24.0,1
2004853584,11000.0,66,2011,8,12,4,2011,6,7,1,7,22,6,39,39.0,1
89547063,4755.69,46,2017,9,11,0,2017,7,27,3,18,9,11,103,42.0,1
861531832,10383.53,40,2017,4,22,5,2017,3,13,0,10,12,4,37,9.0,0
2059308229,7688.76,30,2016,6,22,2,2016,5,23,0,15,3,4,37,38.0,0
1595563756,3000.0,52,2016,3,11,4,2016,1,19,1,23,22,3,134,49.0,0
285548330,3129.6,30,2014,12,19,4,2014,11,19,2,18,9,7,44,38.0,0
1146117754,64581.38,30,2015,12,10,3,2015,11,10,1,17,3,13,57,32.0,0
1744820559,3000.0,30,2013,4,23,1,2013,3,24,6,1,22,10,90,45.0,0
315118533,1000.0,30,2015,1,30,4,2014,12,31,2,3,22,13,8,41.0,0
115660394,550.0,60,2012,4,18,2,2012,2,18,5,3,22,10,42,41.0,1
2135981849,21000.0,30,2016,7,31,6,2016,7,1,4,20,22,13,131,52.0,0
1312355327,7646.43,39,2016,4,8,4,2016,2,29,0,11,3,5,7,60.0,1
738628071,6000.0,30,2013,12,12,3,2013,11,12,1,12,22,11,104,24.0,0
1383487568,58000.0,30,2013,6,1,5,2013,5,2,3,3,22,6,55,40.0,0
1438990459,3031.54,30,2015,12,9,2,2015,11,9,0,22,9,6,153,10.0,1
115351465,16333.46,36,2015,7,16,3,2015,6,10,2,12,11,2,154,56.0,1
173874385,5000.0,30,2013,12,5,3,2013,11,5,1,20,22,0,96,53.0,0
1756803572,5000.0,86,2010,12,26,6,2010,10,1,4,6,22,6,39,19.0,1
537195838,150000.0,46,2011,4,20,2,2011,3,5,5,22,22,4,37,60.0,0
1459234309,3000.0,25,2013,12,31,1,2013,12,6,4,8,22,8,62,53.0,1
69350812,5000.0,30,2013,12,9,0,2013,11,9,5,17,22,5,52,48.0,1
1558791192,6000.0,30,2013,3,14,3,2013,2,12,1,23,22,12,19,26.0,0
473228753,5000.0,30,2017,6,25,6,2017,5,26,4,18,22,12,15,42.0,0
1401928442,8000.0,30,2013,3,11,0,2013,2,9,5,2,22,10,30,56.0,1
1507682348,15000.0,45,2010,10,7,3,2010,8,23,0,1,22,6,39,11.0,0
96780993,544.78,30,2016,12,4,6,2016,11,4,4,19,20,12,54,25.0,0
1794450282,75000.0,30,2017,7,1,5,2017,6,1,3,1,22,7,59,21.0,0
1895415817,1564.02,20,2015,5,21,3,2015,5,1,4,19,9,13,8,10.0,0
1613782531,401.66,30,2014,10,1,2,2014,9,1,0,21,9,6,55,14.0,0
120683956,879.64,30,2015,7,19,6,2015,6,19,4,12,6,6,129,41.0,1
1643730489,7500.0,30,2016,7,22,4,2016,6,22,2,16,22,13,61,49.0,1
1957645689,6500.0,30,2016,8,19,4,2016,7,20,2,19,22,1,26,8.0,1
948787470,6000.0,30,2014,11,1,5,2014,10,2,3,20,22,0,70,21.0,1
2012205408,7000.0,23,2014,3,31,0,2014,3,8,5,4,22,12,115,56.0,0
1496100544,750.0,23,2015,7,10,4,2015,6,17,2,23,22,10,125,21.0,0
858412822,5000.0,30,2015,6,14,6,2015,5,15,4,18,22,0,10,37.0,1
1034880966,3000.0,30,2014,8,10,6,2014,7,11,4,22,22,2,34,14.0,0
185000094,500.0,60,2017,12,1,4,2017,10,2,0,16,22,10,90,36.0,1
419862700,10000.0,38,2010,11,12,4,2010,10,5,1,19,22,10,30,58.0,1
1738079045,70000.0,32,2016,11,2,2,2016,10,1,5,18,22,8,148,53.0,0
1208594794,5529.06,45,2016,12,23,4,2016,11,8,1,1,21,5,2,30.0,0
1689725981,287.56,21,2016,4,22,4,2016,4,1,4,0,9,14,107,43.0,1
92132204,350.0,30,2012,7,16,0,2012,6,16,5,2,22,12,54,17.0,0
1244640787,2000.0,30,2014,8,14,3,2014,7,15,1,8,22,8,136,40.0,0
1306708481,500.0,27,2016,5,24,1,2016,4,27,2,21,22,10,68,27.0,1
1935108531,50000.0,30,2013,12,2,0,2013,11,2,5,4,22,13,138,27.0,0
813608322,25000.0,33,2014,7,21,0,2014,6,18,2,17,22,13,138,60.0,1
385111316,250.0,33,2016,2,6,5,2016,1,4,0,2,22,12,95,60.0,1
711612638,10000.0,23,2012,4,15,6,2012,3,23,4,4,22,14,141,50.0,1
