ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
828344602,15000.0,30,2010,11,14,6,2010,10,15,4,22,10,68,66.0,0
2057447583,3000.0,30,2014,12,15,0,2014,11,15,5,22,6,40,11.0,0
2077127853,3500.0,25,2016,10,16,6,2016,9,21,2,22,10,30,29.0,1
1095965928,5000.0,28,2012,2,28,1,2012,1,31,1,22,5,52,43.0,1
1619373383,10861.51,45,2017,4,18,1,2017,3,4,5,9,7,58,28.0,0
841602911,24.0,30,2014,8,18,0,2014,7,19,5,22,5,7,54.0,1
818050518,4000.0,30,2015,7,29,2,2015,6,29,0,22,13,138,57.0,0
665405087,500.0,30,2012,6,28,3,2012,5,29,1,22,10,72,42.0,1
2017274682,24887.38,30,2016,12,10,5,2016,11,10,3,9,13,61,60.0,1
1520909323,10000.0,32,2015,5,26,1,2015,4,24,4,22,14,107,19.0,1
1693429421,15000.0,31,2013,11,2,5,2013,10,2,2,22,7,58,51.0,1
1557760179,25000.0,63,2011,5,17,1,2011,3,15,1,22,10,109,59.0,0
1289245863,25000.0,45,2012,11,10,5,2012,9,26,2,22,7,58,55.0,0
920534483,6000.0,34,2011,4,4,0,2011,3,1,1,22,13,67,39.0,0
162017528,657.0,30,2012,3,5,0,2012,2,4,5,22,5,52,15.0,0
113466757,4000.0,30,2013,5,5,6,2013,4,5,4,22,6,129,54.0,1
536857210,3000.0,22,2011,6,9,3,2011,5,18,2,22,11,104,58.0,0
1015721460,10000.0,30,2012,11,2,4,2012,10,3,2,22,8,148,19.0,0
1296568704,20000.0,30,2015,6,27,5,2015,5,28,3,22,6,142,14.0,0
817436228,6000.0,28,2014,1,8,2,2013,12,11,2,22,6,129,28.0,1
815177856,1200.0,41,2012,1,17,1,2011,12,7,2,22,6,55,40.0,1
1329157692,1503.0,28,2012,6,26,1,2012,5,29,1,22,10,109,25.0,1
1707056471,500.0,30,2014,12,12,4,2014,11,12,2,22,12,1,18.0,0
610182621,23000.0,60,2017,8,18,4,2017,6,19,0,22,6,39,10.0,1
73398046,7500.0,30,2012,8,30,3,2012,7,31,1,22,7,58,16.0,1
486705652,64547.36,36,2012,12,27,3,2012,11,21,2,9,8,136,58.0,0
1392158490,2123.68,30,2016,2,28,6,2016,1,29,4,9,10,86,38.0,1
268956999,8000.0,30,2016,3,17,3,2016,2,16,1,22,8,136,56.0,0
13171692,10000.0,29,2012,6,21,3,2012,5,23,2,22,7,58,43.0,1
173344497,1515.27,30,2016,9,14,2,2016,8,15,0,3,8,148,7.0,0
1399338488,500.0,30,2017,9,17,6,2017,8,18,4,22,5,20,47.0,0
1433741066,2000.0,30,2017,3,9,3,2017,2,7,1,22,1,152,23.0,1
2116542908,925.0,29,2014,12,6,5,2014,11,7,4,22,12,54,59.0,0
865079519,2633.42,14,2016,7,23,5,2016,7,9,5,9,11,97,39.0,0
1881567988,5581.14,30,2015,6,12,4,2015,5,13,2,19,13,0,13.0,0
751650989,7500.0,28,2016,8,10,2,2016,7,13,2,22,6,153,20.0,1
198664823,7796.78,60,2015,7,16,3,2015,5,17,6,9,14,92,22.0,1
741672073,100000.0,30,2015,7,3,4,2015,6,3,2,22,5,60,58.0,0
1673353394,1000.0,30,2014,9,6,5,2014,8,7,3,22,0,87,29.0,0
565768025,10000.0,45,2015,9,18,4,2015,8,4,1,22,13,61,32.0,1
1733970030,25000.0,30,2012,10,31,2,2012,10,1,0,22,10,30,42.0,0
1880258859,8500.0,30,2015,9,5,5,2015,8,6,3,22,7,58,36.0,0
84054747,3000.0,30,2015,11,9,0,2015,10,10,5,22,6,40,35.0,1
204883180,21328.46,31,2016,10,20,3,2016,9,19,0,9,5,121,31.0,1
1378527746,49467.4,30,2014,3,21,4,2014,2,19,2,9,5,52,57.0,0
1727803085,8000.0,30,2013,8,25,6,2013,7,26,4,22,5,52,30.0,1
1170454737,10000.0,60,2016,4,13,2,2016,2,13,5,22,8,84,58.0,0
1055353676,4500.0,16,2013,10,4,4,2013,9,18,2,22,6,39,30.0,1
1592612466,7000.0,30,2015,2,12,3,2015,1,13,1,22,4,113,16.0,0
1553397238,18730.1,20,2014,8,31,6,2014,8,11,0,1,6,55,16.0,0
1784414977,500.0,30,2012,11,25,6,2012,10,26,4,22,10,125,8.0,1
250185624,15000.0,30,2017,5,4,3,2017,4,4,1,22,5,20,60.0,1
208606672,45457.99,60,2016,9,14,2,2016,7,16,5,3,0,98,22.0,0
367756464,4000.0,30,2012,9,28,4,2012,8,29,2,22,1,26,48.0,1
1720928110,50000.0,30,2015,2,4,2,2015,1,5,0,22,4,113,56.0,0
2064407196,4047.8,30,2013,10,18,4,2013,9,18,2,9,0,114,55.0,1
857754146,35.0,14,2015,6,9,1,2015,5,26,1,22,6,153,23.0,1
1258538509,5000.0,17,2012,5,20,6,2012,5,3,3,22,0,114,15.0,1
1446503443,20000.0,59,2012,4,25,2,2012,2,26,6,22,14,141,32.0,0
294452951,18000.0,30,2017,4,16,6,2017,3,17,4,22,11,97,48.0,1
1359367087,5000.0,34,2016,7,5,1,2016,6,1,2,22,1,25,21.0,0
1432543876,2750.0,30,2015,8,16,6,2015,7,17,4,22,0,70,53.0,1
701144301,18000.0,30,2016,7,6,2,2016,6,6,0,22,1,66,15.0,0
1013481997,25000.0,30,2017,5,19,4,2017,4,19,2,22,13,67,45.0,1
808762038,1234.92,14,2016,1,19,1,2016,1,5,1,3,10,30,9.0,1
1239020876,5000.0,30,2013,4,7,6,2013,3,8,4,22,8,148,19.0,0
1973273361,7500.0,60,2011,9,11,6,2011,7,13,2,22,10,156,44.0,1
1164020147,3500.0,30,2016,12,9,4,2016,11,9,2,22,10,90,29.0,0
523218997,1000.0,20,2015,10,20,1,2015,9,30,2,22,4,113,50.0,1
1915365510,1000.0,30,2011,11,23,2,2011,10,24,0,22,14,141,38.0,1
1933018099,20000.0,23,2017,8,6,6,2017,7,14,4,22,12,95,60.0,0
1884864578,46000.0,34,2013,8,12,0,2013,7,9,1,22,6,39,45.0,1
734269131,5500.0,30,2016,5,22,6,2016,4,22,4,22,8,106,27.0,0
187594841,3000.0,30,2017,10,22,6,2017,9,22,4,22,6,40,18.0,0
1987455351,2500.0,30,2013,7,16,1,2013,6,16,6,22,12,95,33.0,0
392684760,5000.0,30,2012,7,2,0,2012,6,2,5,22,12,54,10.0,0
1796307345,3000.0,30,2011,10,25,1,2011,9,25,6,22,6,153,36.0,1
935198200,100.0,34,2015,5,18,0,2015,4,14,1,22,6,24,22.0,1
701083005,4500.0,58,2014,10,10,4,2014,8,13,2,22,0,38,29.0,0
960632962,7000.0,30,2013,11,2,5,2013,10,3,3,22,5,52,44.0,0
878904945,500.0,30,2017,10,5,3,2017,9,5,1,22,12,54,26.0,0
876019494,5000.0,14,2015,9,19,5,2015,9,5,5,22,5,31,12.0,0
1262352326,100000.0,31,2015,11,7,5,2015,10,7,2,22,13,61,55.0,1
77375306,11090.57,31,2016,11,13,6,2016,10,13,3,1,8,106,35.0,0
706156397,7500.0,30,2015,4,20,0,2015,3,21,5,22,0,114,19.0,0
1435140450,16000.0,55,2012,2,8,2,2011,12,15,3,22,6,129,22.0,0
92634715,30000.0,59,2015,4,16,3,2015,2,16,0,22,7,41,11.0,0
578690397,1569.98,30,2017,10,14,5,2017,9,14,3,1,2,112,13.0,0
1196487960,800.0,30,2012,10,29,0,2012,9,29,5,22,10,72,16.0,1
786150601,500.0,30,2013,12,25,2,2013,11,25,0,22,12,54,59.0,1
1473325267,45000.0,30,2015,9,4,4,2015,8,5,2,22,7,50,17.0,0
134801673,1000.0,15,2012,8,2,3,2012,7,18,2,22,10,156,28.0,1
1551427810,5000.0,30,2012,7,30,0,2012,6,30,5,22,10,30,51.0,0
609209651,1242.89,30,2014,3,30,6,2014,2,28,4,9,12,54,49.0,1
1568215963,20000.0,45,2014,8,31,6,2014,7,17,3,22,5,52,57.0,1
275702292,10000.0,60,2012,1,13,4,2011,11,14,0,22,7,58,54.0,0
1087117436,12000.0,28,2012,9,12,2,2012,8,15,2,22,10,125,14.0,1
1973101569,858.31,35,2016,1,4,0,2015,11,30,0,19,12,100,42.0,1
1274624632,16690.03,30,2014,8,9,5,2014,7,10,3,9,10,125,9.0,0
1936727679,110000.0,60,2016,5,9,0,2016,3,10,3,22,12,115,32.0,0
913944445,15000.0,30,2012,5,4,4,2012,4,4,2,22,6,129,21.0,0
1412412647,13551.6,49,2018,1,1,0,2017,11,13,0,9,13,131,53.0,0
1905070796,1000.0,30,2012,12,13,3,2012,11,13,1,22,6,5,16.0,0
1273865828,10000.0,17,2017,3,18,5,2017,3,1,2,22,8,136,43.0,1
920995202,1500.0,30,2013,10,6,6,2013,9,6,4,22,6,93,17.0,0
1414820046,1400.0,30,2017,9,11,0,2017,8,12,5,22,12,19,14.0,1
1103054962,10.0,20,2014,9,9,1,2014,8,20,2,22,2,34,18.0,1
1704593130,10000.0,30,2017,12,16,5,2017,11,16,3,22,13,149,24.0,0
1570649261,10000.0,30,2011,10,28,4,2011,9,28,2,22,10,90,45.0,0
1326998385,20000.0,40,2013,3,19,1,2013,2,7,3,22,6,55,11.0,0
1127513261,20000.0,30,2013,5,8,2,2013,4,8,0,22,5,52,52.0,1
1686683799,1300.0,30,2015,6,21,6,2015,5,22,4,22,12,157,41.0,0
768159856,100000.0,60,2014,4,20,6,2014,2,19,2,22,0,98,33.0,0
603626833,2000.0,30,2016,4,8,4,2016,3,9,2,22,13,131,60.0,1
2133083125,72185.88,30,2016,3,12,5,2016,2,11,3,7,13,8,8.0,0
1033259347,85.72,20,2014,7,4,4,2014,6,14,5,9,0,10,29.0,1
344214242,2000.0,30,2014,10,11,5,2014,9,11,3,22,2,34,27.0,0
1759573369,3128.03,45,2015,5,16,5,2015,4,1,2,9,6,129,25.0,1
1932559650,18000.0,30,2015,11,12,3,2015,10,13,1,22,13,85,16.0,0
1059358547,2500.0,30,2017,9,1,4,2017,8,2,2,22,8,136,12.0,1
225207366,27000.0,27,2015,3,22,6,2015,2,23,0,22,4,113,21.0,0
26104341,6500.0,26,2014,5,12,0,2014,4,16,2,22,12,19,21.0,1
943472580,15000.0,30,2015,3,7,5,2015,2,5,3,22,7,41,53.0,0
374151636,2300.0,31,2012,4,2,0,2012,3,2,4,22,12,95,27.0,1
1062574881,2000.0,30,2014,10,29,2,2014,9,29,0,22,12,54,21.0,0
468062518,20000.0,33,2012,7,10,1,2012,6,7,3,22,4,113,22.0,1
1956888507,5086.81,58,2016,6,5,6,2016,4,8,4,5,9,77,25.0,0
1701149048,3000.0,30,2013,7,4,3,2013,6,4,1,22,0,10,14.0,1
1062318389,18000.0,40,2017,12,29,4,2017,11,19,6,22,7,123,17.0,0
1087642140,5639.52,60,2016,3,13,6,2016,1,13,2,7,13,132,59.0,0
861702542,1800.0,30,2013,11,4,0,2013,10,5,5,22,8,136,14.0,0
1809509644,3051478.44,30,2015,5,28,3,2015,4,28,1,9,4,9,8.0,0
1366428775,20000.0,60,2011,11,10,3,2011,9,11,6,22,10,125,40.0,0
761341218,50000.0,36,2014,4,18,4,2014,3,13,3,22,8,136,12.0,1
1524594965,15000.0,30,2014,10,2,3,2014,9,2,1,22,5,7,37.0,1
557556787,4000.0,30,2012,5,18,4,2012,4,18,2,22,12,19,21.0,1
1007463174,8000.0,34,2017,4,17,0,2017,3,14,1,22,10,90,45.0,0
2138199359,10000.0,30,2017,9,14,3,2017,8,15,1,22,10,90,38.0,0
1145338584,20000.0,24,2017,9,20,2,2017,8,27,6,22,12,95,57.0,1
1722886247,12000.0,25,2013,3,3,6,2013,2,6,2,22,6,39,40.0,1
503326734,5000.0,31,2011,12,18,6,2011,11,17,3,22,5,52,36.0,0
720877645,1500.0,30,2012,6,17,6,2012,5,18,4,22,12,54,20.0,0
926984887,1916.74,17,2017,4,20,3,2017,4,3,0,9,6,69,32.0,1
1416610643,136200.81,30,2014,6,27,4,2014,5,28,2,17,13,138,43.0,1
307858912,3500.0,30,2013,7,15,0,2013,6,15,5,22,6,129,11.0,1
1436222388,60000.0,30,2016,6,1,2,2016,5,2,0,22,7,59,44.0,0
1361970510,65000.0,30,2014,10,23,3,2014,9,23,1,22,12,95,25.0,0
775116152,2500.0,32,2012,10,26,4,2012,9,24,0,22,10,125,26.0,1
1777684407,39274.21,30,2014,12,10,2,2014,11,10,0,9,4,113,16.0,0
1674781434,3000.0,30,2012,4,7,5,2012,3,8,3,22,12,95,11.0,1
86552651,200.0,30,2013,11,15,4,2013,10,16,2,22,10,125,17.0,1
1862810834,25000.0,25,2014,1,4,5,2013,12,10,1,22,10,90,11.0,0
1196755590,3000.0,38,2010,11,18,3,2010,10,11,0,22,6,93,52.0,1
802005429,12500.0,30,2017,1,6,4,2016,12,7,2,22,12,54,14.0,0
325742518,5000.0,51,2010,7,10,5,2010,5,20,3,22,10,72,50.0,0
1138987469,2500.0,30,2012,4,7,5,2012,3,8,3,22,10,125,41.0,0
677233055,2997.0,45,2012,3,23,4,2012,2,7,1,22,12,19,24.0,0
1537911228,16250.0,30,2014,7,24,3,2014,6,24,1,22,4,113,34.0,0
2138178027,990.0,34,2011,7,8,4,2011,6,4,5,22,10,109,25.0,0
251143954,1542.8,30,2017,12,6,2,2017,11,6,0,9,6,55,25.0,0
2015096967,3000.0,77,2010,9,29,2,2010,7,14,2,22,10,68,52.0,0
1443645673,18000.0,52,2011,9,15,3,2011,7,25,0,22,11,104,19.0,0
660431949,15000.0,30,2017,5,11,3,2017,4,11,1,22,6,40,17.0,0
1607951769,500.0,59,2017,9,11,0,2017,7,14,4,22,4,37,50.0,0
1093043748,2100.0,30,2015,6,3,2,2015,5,4,0,22,6,153,9.0,0
419205235,10000.0,30,2016,3,28,0,2016,2,27,5,22,9,151,60.0,0
25499463,25000.0,60,2016,11,22,1,2016,9,23,4,22,11,97,53.0,0
234911523,19500.0,24,2014,8,9,5,2014,7,16,2,22,4,113,53.0,0
2066575380,842.32,31,2017,8,3,3,2017,7,3,0,15,5,2,30.0,0
1947594412,9192.87,21,2014,9,3,2,2014,8,13,2,3,13,131,54.0,0
523954172,10000.0,17,2015,12,20,6,2015,12,3,3,22,13,16,51.0,1
567726425,1150.0,90,2010,7,22,3,2010,4,23,4,22,6,55,23.0,0
2090367282,6058.77,45,2015,1,6,1,2014,11,22,5,9,8,136,13.0,1
1855647449,4000.0,30,2010,11,23,1,2010,10,24,6,22,10,72,30.0,0
1840587752,1500.0,5,2015,5,31,6,2015,5,26,1,22,5,76,42.0,0
1759856058,25000.0,45,2011,8,22,0,2011,7,8,4,22,0,98,53.0,0
2089610097,300.0,30,2013,11,7,3,2013,10,8,1,22,5,52,24.0,0
301357215,6000.0,20,2012,1,11,2,2011,12,22,3,22,6,39,42.0,1
238865245,5000.0,60,2013,5,18,5,2013,3,19,1,22,10,30,31.0,0
154509120,10000.0,30,2015,4,6,0,2015,3,7,5,22,8,136,13.0,1
497877891,28450.0,42,2016,5,13,4,2016,4,1,4,22,6,139,10.0,1
1378650480,2000.0,45,2016,10,3,0,2016,8,19,4,22,4,113,33.0,1
589777219,13325.69,32,2016,9,5,0,2016,8,4,3,9,5,60,47.0,0
614340977,157873.13,60,2017,8,17,3,2017,6,18,6,6,10,42,56.0,0
491263616,2000.0,36,2017,1,3,1,2016,11,28,0,22,12,115,43.0,1
1736351263,250000.0,30,2014,7,11,4,2014,6,11,2,22,9,77,18.0,0
1811138190,1868.0,30,2014,10,12,6,2014,9,12,4,3,10,68,22.0,0
2143170927,34000.0,12,2012,9,16,6,2012,9,4,1,22,6,55,40.0,0
1330970606,10687.99,30,2015,11,15,6,2015,10,16,4,17,2,34,18.0,1
816843765,1000.0,30,2012,11,9,4,2012,10,10,2,22,0,38,19.0,1
391127767,75500.0,30,2015,3,26,3,2015,2,24,1,22,6,40,13.0,0
2068649630,9248.74,30,2016,8,25,3,2016,7,26,1,9,4,113,60.0,1
63485676,63114.75,60,2015,5,16,5,2015,3,17,1,3,13,151,48.0,0
1119514745,2885.0,28,2016,7,11,0,2016,6,13,0,22,14,107,29.0,0
1225437174,8000.0,65,2011,3,21,0,2011,1,15,5,22,6,55,36.0,0
1686394445,7500.0,30,2012,4,8,6,2012,3,9,4,22,11,104,26.0,0
127469766,2500.0,30,2012,12,2,6,2012,11,2,4,22,8,136,19.0,1
167925085,3000.0,60,2017,8,26,5,2017,6,27,1,22,10,80,55.0,0
885475703,5000.0,40,2017,6,24,5,2017,5,15,0,22,8,148,10.0,0
167755358,4000.0,30,2017,5,1,0,2017,4,1,5,22,11,103,54.0,1
1758682241,1540.4,30,2015,10,17,5,2015,9,17,3,9,0,87,28.0,1
358960678,15000.0,30,2014,8,27,2,2014,7,28,0,22,0,10,21.0,0
2147437278,194275.66,40,2015,2,11,2,2015,1,2,4,3,7,27,47.0,0
182356840,9500.0,30,2016,4,9,5,2016,3,10,3,22,8,136,39.0,0
1367788810,300000.0,60,2016,3,10,3,2016,1,10,6,22,14,92,56.0,0
2014080550,5000.0,61,2011,7,27,2,2011,5,27,4,22,8,148,18.0,0
1293336818,500.0,30,2015,2,22,6,2015,1,23,4,22,6,24,24.0,0
869496950,2500.0,58,2012,12,1,5,2012,10,4,3,22,10,75,26.0,1
1811120396,8500.0,60,2012,5,6,6,2012,3,7,2,22,12,19,26.0,0
330668292,1000.0,41,2011,5,4,2,2011,3,24,3,22,10,90,30.0,1
1267415269,1500.0,29,2014,6,23,0,2014,5,25,6,22,12,82,32.0,1
1189283927,500.0,30,2014,9,27,5,2014,8,28,3,22,12,54,50.0,0
1036088605,241157.56,45,2017,9,23,5,2017,8,9,2,3,8,88,37.0,0
570877034,15000.0,32,2015,4,6,0,2015,3,5,3,22,8,136,44.0,0
1005157364,1000.0,14,2015,4,28,1,2015,4,14,1,22,13,8,9.0,0
2101466193,300.0,30,2012,4,7,5,2012,3,8,3,22,1,26,29.0,1
1816436740,20000.0,90,2011,8,31,2,2011,6,2,3,22,12,54,18.0,0
595454083,2500.0,17,2017,2,26,6,2017,2,9,3,22,5,7,57.0,1
708126425,47444.52,60,2017,11,16,3,2017,9,17,6,20,4,113,22.0,0
2034284572,800.0,30,2012,11,22,3,2012,10,23,1,22,6,55,20.0,0
130195635,1200.0,31,2009,11,24,1,2009,10,24,5,22,6,129,37.0,1
286952936,16612.43,34,2014,6,17,1,2014,5,14,2,9,4,37,51.0,0
82055467,500.0,9,2017,4,5,2,2017,3,27,0,22,4,113,35.0,1
1299357194,5000.0,86,2011,8,26,4,2011,6,1,2,22,11,104,52.0,1
998028031,10000.0,40,2012,2,18,5,2012,1,9,0,22,5,52,19.0,1
1720916222,11500.0,30,2013,9,4,2,2013,8,5,0,22,1,26,25.0,1
481805948,2735.97,38,2016,3,18,4,2016,2,9,1,3,10,68,60.0,0
1694325179,40000.0,30,2015,2,28,5,2015,1,29,3,22,13,0,37.0,0
1671151411,15000.0,30,2017,12,30,5,2017,11,30,3,22,2,32,29.0,0
640196343,39500.0,30,2012,5,6,6,2012,4,6,4,22,13,138,60.0,0
2131284494,10000.0,21,2015,5,26,1,2015,5,5,1,22,6,53,58.0,1
1659094664,500.0,60,2012,1,8,6,2011,11,9,2,22,10,125,33.0,0
1841915302,1000.0,20,2016,2,28,6,2016,2,8,0,22,1,44,28.0,1
629694983,3741.11,30,2013,12,17,1,2013,11,17,6,3,10,14,13.0,1
1820840010,6500.0,30,2014,8,22,4,2014,7,23,2,22,6,129,12.0,0
375231311,750.0,34,2017,5,7,6,2017,4,3,0,22,10,109,28.0,1
967516838,7500.0,60,2016,12,11,6,2016,10,12,2,22,6,142,32.0,0
1778833068,1000.0,30,2011,1,27,3,2010,12,28,1,22,10,90,47.0,0
1383824642,2400.0,30,2012,10,5,4,2012,9,5,2,22,14,141,17.0,0
1142545244,8000.0,30,2014,8,13,2,2014,7,14,0,22,11,97,34.0,0
217905153,30000.0,30,2015,3,9,0,2015,2,7,5,22,4,113,58.0,0
895946070,4000.0,30,2013,9,1,6,2013,8,2,4,22,10,30,59.0,1
268469169,4668.97,45,2014,8,29,4,2014,7,15,1,1,12,95,35.0,0
1058353526,30000.0,30,2010,7,5,0,2010,6,5,5,22,0,10,29.0,0
1724064263,60000.0,41,2011,6,6,0,2011,4,26,1,22,0,73,48.0,1
932929597,5000.0,30,2013,3,24,6,2013,2,22,4,22,10,75,29.0,0
1249081029,5000.0,30,2011,10,28,4,2011,9,28,2,22,10,125,49.0,0
240469833,5000.0,30,2012,7,19,3,2012,6,19,1,22,0,10,38.0,1
664161490,2000.0,30,2013,6,17,0,2013,5,18,5,22,0,114,54.0,1
628919074,500.0,20,2013,6,25,1,2013,6,5,2,22,6,129,32.0,1
381260868,9500.0,30,2013,9,25,2,2013,8,26,0,22,11,104,42.0,0
1808874726,3000.0,30,2011,5,2,0,2011,4,2,5,22,0,128,25.0,1
421577221,2200.0,21,2016,5,2,0,2016,4,11,0,22,8,136,60.0,1
1416961365,11000.0,45,2016,8,21,6,2016,7,7,3,22,8,62,14.0,1
2135739422,3000.0,13,2014,4,16,2,2014,4,3,3,22,12,115,28.0,1
290469020,25000.0,60,2011,10,23,6,2011,8,24,2,22,6,39,41.0,0
1943299326,650.0,20,2012,10,17,2,2012,9,27,3,22,10,90,45.0,1
1896371630,1200.0,16,2014,2,6,3,2014,1,21,1,22,5,52,9.0,0
665074278,1650.0,30,2014,4,30,2,2014,3,31,0,22,12,19,18.0,0
1097083806,957.55,10,2015,3,20,4,2015,3,10,1,1,6,55,51.0,0
438049294,3000.0,30,2013,5,30,3,2013,4,30,1,22,6,55,59.0,0
951681819,31558.88,35,2016,11,30,2,2016,10,26,2,9,4,113,45.0,1
416157054,9000.0,42,2012,12,28,4,2012,11,16,4,22,4,113,53.0,1
1841782679,21500.0,7,2013,5,8,2,2013,5,1,2,22,10,42,32.0,0
1318710107,5500.0,29,2012,3,17,5,2012,2,17,4,22,4,113,46.0,0
1947784876,538.42,50,2014,8,1,4,2014,6,12,3,9,12,108,49.0,1
1833211114,3119.68,15,2016,4,15,4,2016,3,31,3,9,0,10,31.0,0
515907301,10626.29,30,2016,7,1,4,2016,6,1,2,9,5,7,31.0,0
1239323704,14557.39,60,2015,6,9,1,2015,4,10,4,9,9,77,57.0,0
1751122586,10000.0,25,2014,10,19,6,2014,9,24,2,22,10,90,57.0,0
1714511706,3800.0,30,2012,10,15,0,2012,9,15,5,22,0,128,38.0,0
1943036351,15000.0,30,2015,8,29,5,2015,7,30,3,22,1,6,14.0,0
447141734,4508.97,7,2017,2,17,4,2017,2,10,4,20,12,115,59.0,1
1414220553,10000.0,20,2015,2,14,5,2015,1,25,6,22,10,72,41.0,1
1166000582,6500.0,60,2012,10,11,3,2012,8,12,6,22,1,26,29.0,0
903692253,30000.0,30,2013,11,6,2,2013,10,7,0,22,6,39,40.0,0
1212394516,29355.13,30,2017,12,3,6,2017,11,3,4,8,10,42,51.0,0
1705222795,78.48,15,2014,11,22,5,2014,11,7,4,9,10,125,18.0,1
1128831777,650.0,14,2014,3,7,4,2014,2,21,4,22,10,90,49.0,1
1285970360,2330.28,21,2017,11,30,3,2017,11,9,3,3,12,115,13.0,1
1362308892,6000.0,30,2014,11,29,5,2014,10,30,3,22,10,47,24.0,0
1466190191,6000.0,25,2017,10,22,6,2017,9,27,2,22,6,93,56.0,1
604134425,1800.0,38,2012,4,1,6,2012,2,23,3,22,6,153,21.0,1
930933792,40000.0,45,2012,5,11,4,2012,3,27,1,22,10,90,52.0,0
21960334,737.0,15,2017,5,16,1,2017,5,1,0,22,6,153,49.0,0
1705506939,30000.0,25,2016,5,22,6,2016,4,27,2,22,6,139,34.0,0
1284306228,12.0,13,2015,4,12,6,2015,3,30,0,22,10,90,41.0,0
238506017,7816.86,18,2017,6,15,3,2017,5,28,6,17,8,136,40.0,0
273826841,5000.0,30,2010,12,30,3,2010,11,30,1,22,10,90,11.0,0
1550873392,300.0,15,2013,3,21,3,2013,3,6,2,22,5,52,23.0,1
1421020273,30000.0,55,2017,6,26,0,2017,5,2,1,22,12,115,44.0,1
579182981,5000.0,7,2017,3,24,4,2017,3,17,4,22,12,19,58.0,0
1115126347,89263.8,56,2016,8,8,0,2016,6,13,0,8,13,138,36.0,0
58689364,2400.0,30,2010,11,18,3,2010,10,19,1,22,0,70,67.0,1
1728463126,2500.0,45,2013,5,30,3,2013,4,15,0,22,10,125,52.0,1
148448101,60.0,30,2015,3,6,4,2015,2,4,2,22,3,36,44.0,0
2037227222,5964.43,30,2014,11,22,5,2014,10,23,3,9,13,151,8.0,0
1390944483,13392.48,30,2014,12,6,5,2014,11,6,3,6,8,88,13.0,0
1006377345,30000.0,30,2014,7,9,2,2014,6,9,0,22,5,2,56.0,0
651515982,7500.0,35,2012,10,2,1,2012,8,28,1,22,6,129,13.0,0
1897238869,7000.0,30,2012,5,26,5,2012,4,26,3,22,10,72,25.0,1
2072985558,9750.0,22,2011,9,1,3,2011,8,10,2,22,6,39,12.0,1
2131977596,3750.0,30,2015,6,28,6,2015,5,29,4,22,0,114,56.0,0
839292647,23596.35,30,2017,11,2,3,2017,10,3,1,9,5,52,9.0,0
1575625443,2500.0,48,2014,10,1,2,2014,8,14,3,22,4,113,46.0,0
265557623,2840.49,30,2015,10,3,5,2015,9,3,3,0,12,115,18.0,1
783825803,1500.0,30,2013,9,16,0,2013,8,17,5,22,10,30,32.0,1
1934562618,4321.0,30,2015,4,25,5,2015,3,26,3,22,6,153,51.0,1
1652402228,50000.0,30,2013,9,29,6,2013,8,30,4,22,8,148,27.0,1
1240992350,350000.0,30,2015,10,25,6,2015,9,25,4,22,6,39,11.0,0
379646785,15000.0,30,2013,1,17,3,2012,12,18,1,22,5,52,38.0,0
751836046,10000.0,24,2011,10,1,5,2011,9,7,2,22,6,39,54.0,1
19053899,1500.0,46,2010,7,8,3,2010,5,23,6,22,10,90,37.0,1
524905092,11166.95,59,2017,6,16,4,2017,4,18,1,14,5,7,43.0,0
734188263,3000.0,30,2013,3,7,3,2013,2,5,1,22,6,55,20.0,1
2050497092,5500.0,60,2011,12,13,1,2011,10,14,4,22,1,26,56.0,0
1555920550,4000.0,21,2015,11,5,3,2015,10,15,3,22,12,15,25.0,1
1392907112,15000.0,30,2015,4,7,1,2015,3,8,6,22,7,134,43.0,1
1879712494,6500.0,33,2015,4,25,5,2015,3,23,0,22,10,125,41.0,1
1553640988,15000.0,30,2013,2,11,0,2013,1,12,5,22,10,109,39.0,0
461225153,11000.0,34,2014,3,5,2,2014,1,30,3,22,10,72,34.0,1
457460882,2500.0,30,2017,10,6,4,2017,9,6,2,22,12,115,26.0,0
98503866,32365.45,45,2014,6,15,6,2014,5,1,3,3,6,39,52.0,0
2097629953,750.0,30,2012,8,25,5,2012,7,26,3,22,10,42,31.0,0
354612852,25000.0,30,2013,7,28,6,2013,6,28,4,22,12,95,59.0,0
943638596,5000.0,31,2011,4,8,4,2011,3,8,1,22,10,90,56.0,1
1145587352,100000.0,59,2016,6,2,3,2016,4,4,0,22,8,148,60.0,0
1585256240,12000.0,30,2014,8,8,4,2014,7,9,2,22,10,125,36.0,1
1747660235,14000.0,30,2013,1,3,3,2012,12,4,1,22,10,30,50.0,0
2126606590,16250.0,45,2014,8,25,0,2014,7,11,4,22,6,24,53.0,0
1012757489,2500.0,50,2011,1,5,2,2010,11,16,1,22,6,55,34.0,0
971523249,3006.39,30,2015,11,11,2,2015,10,12,0,3,12,95,22.0,0
1478195203,20000.0,30,2012,7,6,4,2012,6,6,2,22,7,58,53.0,0
1028946219,50000.0,30,2016,1,3,6,2015,12,4,4,22,8,136,50.0,0
662122454,4000.0,60,2010,12,23,3,2010,10,24,6,22,10,90,22.0,1
