ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,country_recoded,main_category_recoded,subcategory_recoded,recoded_target
1285009065,57940.11,60,2015,1,11,6,2014,11,12,2,17,7,51,0
1052606696,160000.0,30,2014,11,30,6,2014,10,31,4,22,7,51,0
1996373442,6385.22,31,2016,11,29,1,2016,10,29,5,8,12,11,0
663534472,6900.0,15,2017,3,24,4,2017,3,9,3,22,9,146,0
1521881459,1200.0,26,2015,8,11,1,2015,7,16,3,22,1,66,0
1051400861,25000.0,30,2012,8,3,4,2012,7,4,2,22,8,148,1
1458709392,2500.0,10,2015,3,28,5,2015,3,18,2,22,6,53,1
503892536,5000.0,60,2012,3,22,3,2012,1,22,6,22,6,5,0
913624904,21484.43,35,2016,1,18,0,2015,12,14,0,9,4,113,1
2043316914,5002.29,30,2016,3,5,5,2016,2,4,3,9,1,66,0
51290266,20000.0,42,2017,9,12,1,2017,8,1,1,22,13,61,1
325810500,5000.0,30,2012,7,21,5,2012,6,21,3,22,11,104,0
190891245,13120.0,30,2011,12,10,5,2011,11,10,3,22,6,5,0
216716994,700.0,32,2015,1,16,4,2014,12,15,0,22,12,54,0
1247749448,2500.0,30,2012,6,1,4,2012,5,2,2,22,8,148,0
1333154371,15782.83,30,2015,3,15,6,2015,2,13,4,3,7,58,0
1791256869,15000.0,60,2015,6,27,5,2015,4,28,1,22,10,90,0
559021171,1500.0,13,2016,7,1,4,2016,6,18,5,22,7,58,0
15941938,378386.56,60,2017,6,23,4,2017,4,24,0,1,6,153,0
652398224,30000.0,44,2015,1,30,4,2014,12,17,2,22,2,154,0
196441142,31000.0,60,2017,4,4,1,2017,2,3,4,22,5,52,0
2024529441,13000.0,30,2013,2,21,3,2013,1,22,1,22,8,148,0
1760657741,2000.0,33,2015,7,21,1,2015,6,18,3,22,0,70,1
1636325394,3238.24,30,2013,10,17,3,2013,9,17,1,9,6,5,0
1092475145,3456.0,30,2012,9,13,3,2012,8,14,1,22,10,90,1
970279587,50000.0,60,2017,8,22,1,2017,6,23,4,22,4,74,0
158390136,25000.0,30,2012,12,17,0,2012,11,17,5,22,1,26,0
1995409557,2000.0,30,2012,4,26,3,2012,3,27,1,22,10,125,0
2081438801,3666.0,30,2016,10,2,6,2016,9,2,4,22,8,136,1
1432414733,5000.0,30,2015,1,25,6,2014,12,26,4,22,12,115,0
1799514115,3814.17,30,2017,2,18,5,2017,1,19,3,3,10,68,0
1488223950,3000.0,31,2010,7,25,6,2010,6,24,3,22,10,30,0
1375087316,5000.0,31,2017,2,8,2,2017,1,8,6,22,0,10,0
50441811,10980.05,30,2014,12,3,2,2014,11,3,0,9,6,139,0
1952249004,500.0,28,2012,5,13,6,2012,4,15,6,22,10,156,1
1982889002,2000.0,30,2010,12,7,1,2010,11,7,6,22,10,72,0
1048969111,7000.0,30,2012,2,4,5,2012,1,5,3,22,12,108,0
297735362,600.0,60,2015,1,31,5,2014,12,2,1,22,13,16,0
702463040,6895.0,45,2015,11,14,5,2015,9,30,2,22,4,37,0
1154815426,1650.0,21,2014,2,7,4,2014,1,17,4,22,12,54,0
569148554,12000.0,30,2016,11,17,3,2016,10,18,1,22,13,35,0
1509529967,150.0,19,2014,8,4,0,2014,7,16,2,22,7,41,0
798847660,5000.0,61,2011,5,25,2,2011,3,25,4,22,6,55,0
339883785,40000.0,35,2014,2,7,4,2014,1,3,4,22,6,55,0
222108942,1500.0,31,2011,4,29,4,2011,3,29,1,22,10,125,0
926510142,20000.0,30,2015,1,1,3,2014,12,2,1,22,13,8,0
1523880073,2500.0,35,2013,3,26,1,2013,2,19,1,22,6,129,1
347093296,5000.0,30,2015,2,1,6,2015,1,2,4,22,3,99,1
1411549686,33000.0,60,2012,5,28,0,2012,3,29,3,22,0,10,0
1215490137,15000.0,30,2015,10,11,6,2015,9,11,4,22,6,39,0
1572263122,15000.0,30,2016,3,17,3,2016,2,16,1,22,5,2,0
738807267,500.0,31,2012,3,27,1,2012,2,25,5,22,0,96,1
1704335563,408.17,14,2014,2,4,1,2014,1,21,1,9,6,129,1
730427383,44263.95,21,2016,6,23,3,2016,6,2,3,12,8,136,1
500843206,1986.97,31,2015,7,1,2,2015,5,31,6,3,5,52,0
783487727,5000.0,30,2017,8,4,4,2017,7,5,2,22,0,10,0
937005407,6197.39,60,2015,8,22,5,2015,6,23,1,12,8,88,0
1812623358,25102.08,36,2014,5,25,6,2014,4,19,5,9,1,66,1
1627753530,41406.26,35,2017,5,4,3,2017,3,30,3,9,4,37,1
330610364,90424.09,30,2014,9,12,4,2014,8,13,2,3,10,42,0
217963602,7000.0,30,2014,8,13,2,2014,7,14,0,22,10,80,1
1887870123,500.0,31,2011,4,7,3,2011,3,7,0,22,10,75,1
1194232184,6000.0,30,2014,2,28,4,2014,1,29,2,22,12,54,0
1456248424,10000.0,30,2012,4,3,1,2012,3,4,6,22,11,104,0
1663800556,1200.0,29,2009,9,30,2,2009,9,1,1,22,11,104,0
1515619784,71260.6,30,2015,12,18,4,2015,11,18,2,1,6,40,0
1137158100,250000.0,45,2015,6,11,3,2015,4,27,0,22,13,57,0
1000551777,4567.62,30,2015,9,16,2,2015,8,17,0,11,13,131,0
2017822173,3500.0,11,2016,10,24,0,2016,10,13,3,22,10,86,1
453121436,500.0,23,2014,8,2,5,2014,7,10,3,22,0,10,1
63220187,5000.0,30,2015,12,16,2,2015,11,16,0,22,1,66,1
1788446484,3500.0,11,2015,1,3,5,2014,12,23,1,22,10,125,0
1954712562,6000.0,30,2015,11,1,6,2015,10,2,4,22,5,7,0
1834017752,25000.0,30,2015,7,1,2,2015,6,1,0,22,5,52,0
2027944861,2700.0,21,2010,9,29,2,2010,9,8,2,22,6,153,1
1340780739,23000.0,20,2014,3,15,5,2014,2,23,6,22,14,141,0
66011756,448.43,5,2014,2,19,2,2014,2,14,4,1,8,62,1
1695869771,2000.0,30,2015,7,3,4,2015,6,3,2,22,7,58,0
618997335,48573.56,32,2013,10,14,0,2013,9,12,3,9,13,67,0
2095598007,12500.0,30,2017,11,1,2,2017,10,2,0,22,11,103,0
1892467540,500.0,7,2012,10,17,2,2012,10,10,2,22,6,129,0
1523744281,3000.0,30,2013,5,19,6,2013,4,19,4,22,10,68,0
1020765469,2500.0,60,2011,10,29,5,2011,8,30,1,22,14,141,0
749973352,4500.0,46,2013,8,21,2,2013,7,6,5,22,12,115,0
623058043,1300.0,14,2013,8,14,2,2013,7,31,2,22,11,104,1
392204119,1400.0,12,2014,12,7,6,2014,11,25,1,22,12,54,0
495096007,80000.0,30,2017,8,8,1,2017,7,9,6,22,8,88,1
128812622,3000.0,31,2012,4,12,3,2012,3,12,0,22,0,96,0
800538017,15500.0,30,2013,3,26,1,2013,2,24,6,22,5,52,0
454333890,6000.0,30,2016,1,23,5,2015,12,24,3,22,5,76,0
944879761,1687.59,30,2014,4,27,6,2014,3,28,4,9,10,23,0
1562957134,8774.24,30,2014,11,22,5,2014,10,23,3,3,6,126,0
94955347,3000.0,30,2015,4,22,2,2015,3,23,0,22,5,52,1
1231344630,25000.0,30,2014,9,5,4,2014,8,6,2,22,10,90,0
1440801181,5000.0,30,2015,7,17,4,2015,6,17,2,22,13,131,0
1055904963,2000.0,35,2013,2,13,2,2013,1,9,2,22,14,141,0
336994835,5500.0,45,2015,4,25,5,2015,3,11,2,22,10,23,1
1596350241,1800.0,15,2012,2,13,0,2012,1,29,6,22,12,95,1
964931928,500.0,28,2013,7,4,3,2013,6,6,3,22,5,52,0
2042681292,15226.26,30,2015,9,3,3,2015,8,4,1,9,4,113,0
1841033260,4000.0,30,2013,8,10,5,2013,7,11,3,22,10,30,1
530222786,10000.0,24,2016,12,5,0,2016,11,11,4,22,11,4,1
1919141029,67284.19,30,2016,9,22,3,2016,8,23,1,8,13,132,0
877697871,2400.0,16,2011,10,25,1,2011,10,9,6,22,8,62,0
100780551,25000.0,30,2014,11,11,1,2014,10,12,6,22,6,69,0
1995908817,6000.0,45,2017,10,16,0,2017,9,1,4,22,8,106,1
594757372,8000.0,42,2014,10,16,3,2014,9,4,3,22,7,58,0
1703475883,38934.24,30,2017,6,29,3,2017,5,30,1,9,8,148,0
2075842117,5000.0,29,2015,3,21,5,2015,2,20,4,22,6,153,1
938461892,10000.0,30,2013,8,31,5,2013,8,1,3,22,6,39,0
1364829711,1970.0,33,2011,1,5,2,2010,12,3,4,22,12,54,1
1209589740,2500.0,30,2017,6,17,5,2017,5,18,3,22,12,19,1
716378991,50.0,30,2014,8,8,4,2014,7,9,2,22,7,58,0
210528490,5000.0,30,2017,9,3,6,2017,8,4,4,22,13,8,1
1011197154,12000.0,45,2017,4,15,5,2017,3,1,2,22,13,8,0
1840560294,500.0,46,2010,12,7,1,2010,10,22,4,22,6,93,1
816602450,1479.84,34,2016,11,12,5,2016,10,9,6,3,4,113,0
297078094,5500.0,33,2012,5,24,3,2012,4,21,5,22,0,70,1
846760950,50000.0,30,2017,10,6,4,2017,9,6,2,22,7,41,0
1245544263,3000.0,31,2011,4,12,1,2011,3,12,5,22,10,90,1
417431330,15000.0,30,2013,2,25,0,2013,1,26,5,22,12,95,0
1814205735,522.05,30,2015,2,25,2,2015,1,26,0,3,10,90,1
1321425875,8000.0,21,2014,8,19,1,2014,7,29,1,22,5,7,0
193505519,500.0,30,2014,12,22,0,2014,11,22,5,22,13,138,1
619415377,449.54,40,2015,1,22,3,2014,12,13,5,9,10,125,1
222812305,5000.0,30,2014,3,29,5,2014,2,27,3,22,14,141,1
1285171635,300.0,30,2016,5,22,6,2016,4,22,4,22,6,55,0
355534754,1500.0,30,2014,3,1,5,2014,1,30,3,22,0,28,0
1400207538,100000.0,30,2014,4,12,5,2014,3,13,3,22,8,62,1
2138532300,20000.0,30,2015,3,15,6,2015,2,13,4,22,7,123,0
1740841735,4931.7,60,2017,2,5,6,2016,12,7,2,15,13,149,0
357724585,674.46,30,2016,10,14,4,2016,9,14,2,3,4,113,1
750647902,45000.0,20,2015,1,30,4,2015,1,10,5,22,6,40,0
1871818578,3500.0,60,2011,10,29,5,2011,8,30,1,22,10,68,0
544285909,6950.0,38,2010,12,18,5,2010,11,10,2,22,6,55,0
1513720163,55000.0,29,2014,3,2,6,2014,2,1,5,22,10,75,0
1355678014,8000.0,29,2017,10,13,4,2017,9,14,3,22,6,45,1
2054058758,300.0,30,2015,7,4,5,2015,6,4,3,22,0,96,0
1253089473,3000.0,35,2012,3,4,6,2012,1,29,6,22,6,93,0
531662178,54444.88,30,2015,7,17,4,2015,6,17,2,5,13,151,0
1871054592,5000.0,30,2016,5,25,2,2016,4,25,0,22,6,40,0
455359019,1500.0,24,2013,11,1,4,2013,10,8,1,22,4,37,1
1261174817,18785.52,30,2014,11,10,0,2014,10,11,5,9,12,100,0
1530517131,10000.0,30,2013,10,12,5,2013,9,12,3,22,12,54,0
1572768274,3000.0,30,2016,9,30,4,2016,8,31,2,22,12,19,1
2063832592,5049.42,14,2016,12,2,4,2016,11,18,4,9,0,28,1
1373698158,15000.0,34,2017,6,6,1,2017,5,3,2,22,5,2,1
862464069,17038.39,35,2014,6,19,3,2014,5,15,3,9,4,113,0
2141565009,2500.0,24,2013,2,4,0,2013,1,11,4,22,2,32,1
427815700,500.0,54,2011,8,3,2,2011,6,10,4,22,10,125,1
1669110857,1000.0,60,2013,8,19,0,2013,6,20,3,22,12,54,0
234803701,30000.0,45,2014,7,19,5,2014,6,4,2,22,13,131,1
517527669,2000.0,31,2015,4,1,2,2015,3,1,6,22,12,11,1
44591326,1180.8,60,2017,8,23,2,2017,6,24,5,8,9,77,0
650226774,10000.0,30,2015,10,31,5,2015,10,1,3,22,7,123,0
839193334,1285.35,42,2017,6,1,3,2017,4,20,3,9,14,45,0
1803755992,75000.0,36,2017,4,26,2,2017,3,21,1,22,6,153,0
2127690422,6000.0,20,2014,2,12,2,2014,1,23,3,22,10,109,1
1295770008,1827.64,30,2017,11,20,0,2017,10,21,5,21,2,32,0
348487471,7500.0,30,2014,4,9,2,2014,3,10,0,22,0,10,1
220648696,3997.44,40,2017,8,21,0,2017,7,12,2,3,7,51,1
112877407,300000.0,30,2013,9,14,5,2013,8,15,3,22,6,39,0
419510810,2127.06,60,2016,4,11,0,2016,2,11,3,9,7,41,1
1775984709,15000.0,30,2013,4,12,4,2013,3,13,2,22,12,100,0
152986926,40000.0,30,2013,11,21,3,2013,10,22,1,22,6,153,0
2111405355,1500.0,60,2013,8,18,6,2013,6,19,2,22,12,54,0
2095690761,7000.0,60,2011,9,13,1,2011,7,15,4,22,6,39,1
1498591967,10000.0,30,2015,3,17,1,2015,2,15,6,22,10,90,0
307892252,1000.0,27,2011,12,19,0,2011,11,22,1,22,0,114,1
685212326,6000.0,33,2014,5,26,0,2014,4,23,2,22,0,114,1
921739397,1000.0,7,2017,8,14,0,2017,8,7,0,22,10,90,0
1452153,25000.0,45,2015,3,19,3,2015,2,2,0,22,13,138,0
968981282,25000.0,30,2017,3,21,1,2017,2,19,6,22,10,23,1
1163815785,175000.0,60,2013,1,26,5,2012,11,27,1,22,8,148,0
522834002,5000.0,30,2014,6,7,5,2014,5,8,3,22,11,4,0
880556359,5000.0,30,2013,11,17,6,2013,10,18,4,22,12,54,0
481757740,45000.0,30,2013,7,13,5,2013,6,13,3,22,6,55,0
121742743,750.0,31,2015,8,8,5,2015,7,8,2,22,12,19,1
1600895902,7200.0,50,2011,6,10,4,2011,4,21,3,22,0,87,1
695802779,5000.0,60,2011,12,27,1,2011,10,28,4,22,10,72,0
1637363901,925.07,29,2014,3,29,5,2014,2,28,4,1,10,47,1
1958214341,5555.0,30,2015,8,12,2,2015,7,13,0,22,3,99,0
1118880025,1000.0,30,2014,7,28,0,2014,6,28,5,22,10,90,0
781159118,33827.07,45,2017,12,21,3,2017,11,6,0,15,6,55,0
1648978506,1000.0,30,2013,1,18,4,2012,12,19,2,22,4,65,1
1299963864,2500.0,30,2017,11,27,0,2017,10,28,5,22,12,157,1
765470927,62539.09,30,2015,8,14,4,2015,7,15,2,9,8,148,0
2092567401,10000.0,30,2015,4,12,6,2015,3,13,4,22,11,103,0
136561238,37266.62,46,2017,4,1,5,2017,2,14,1,9,13,151,0
915665066,1000.0,24,2014,8,9,5,2014,7,16,2,22,12,108,1
1399538267,3100.0,90,2010,12,10,4,2010,9,11,5,22,2,32,0
777190236,10000.0,30,2014,8,16,5,2014,7,17,3,22,6,40,0
1542407292,10000.0,30,2015,3,31,1,2015,3,1,6,22,1,66,1
1053824923,2000.0,60,2016,4,17,6,2016,2,17,2,22,1,25,0
1594357432,2000.0,9,2014,8,11,0,2014,8,2,5,22,6,24,1
343452081,16500.0,31,2013,11,1,4,2013,10,1,1,22,0,28,0
1902584570,81703.35,30,2014,9,13,5,2014,8,14,3,9,12,54,0
5446932,2000.0,34,2017,8,10,3,2017,7,7,4,22,0,10,1
995984588,11184.01,28,2015,12,17,3,2015,11,19,3,9,8,136,1
179175475,17.76,30,2014,11,15,5,2014,10,16,3,3,6,55,1
867294352,650.0,45,2014,6,26,3,2014,5,12,0,22,14,92,0
744078432,3000.0,60,2009,12,18,4,2009,10,19,0,22,6,129,0
1730268660,16150.52,31,2016,5,30,0,2016,4,29,4,4,6,39,0
32054728,5000.0,39,2016,12,2,4,2016,10,24,0,22,10,90,0
1208469594,600.0,30,2017,12,20,2,2017,11,20,0,22,10,72,0
1728575688,2000.0,30,2012,5,9,2,2012,4,9,0,22,8,148,0
738090560,1000.0,30,2014,10,17,4,2014,9,17,2,22,7,58,1
1459462243,1200.0,22,2016,9,21,2,2016,8,30,1,22,6,55,1
463153054,10000.0,60,2016,7,16,5,2016,5,17,1,22,10,90,0
779513493,26719.96,20,2015,11,16,0,2015,10,27,1,11,4,37,0
1416609851,30000.0,30,2016,4,3,6,2016,3,4,4,22,7,58,0
644925651,15000.0,35,2012,5,22,1,2012,4,17,1,22,6,153,0
1101226801,936.5,30,2014,9,4,3,2014,8,5,1,1,6,55,0
1366388878,666.28,30,2016,9,9,4,2016,8,10,2,9,1,25,1
1621829887,37000.0,30,2014,12,11,3,2014,11,11,1,22,6,24,0
650788199,18000.0,30,2014,2,28,4,2014,1,29,2,22,0,87,0
809566390,3000.0,30,2013,5,25,5,2013,4,25,3,22,10,68,1
1302945258,10500.0,30,2013,12,21,5,2013,11,21,3,22,0,10,0
1410449094,400000.0,60,2015,5,22,4,2015,3,23,0,22,5,52,0
1881295857,12548.52,21,2014,4,10,3,2014,3,20,3,9,10,90,1
673894289,8309.05,30,2017,8,23,2,2017,7,24,0,10,5,52,1
139023050,758.83,30,2015,9,19,5,2015,8,20,3,9,2,32,0
803570534,40000.0,30,2015,6,12,4,2015,5,13,2,22,5,7,0
577736961,145.91,30,2015,4,4,5,2015,3,5,3,9,0,70,1
1779710918,65000.0,30,2015,2,19,3,2015,1,20,1,22,13,8,1
1689195165,25000.0,30,2015,11,20,4,2015,10,21,2,22,12,19,0
989338395,7000.0,60,2015,7,15,2,2015,5,16,5,22,10,47,1
1028190954,20000.0,27,2013,12,29,6,2013,12,2,0,22,14,134,1
820311601,481.09,7,2017,3,26,6,2017,3,19,6,5,4,65,0
1968832150,5902.98,30,2017,9,28,3,2017,8,29,1,17,5,20,0
573264260,10000.0,32,2014,8,10,6,2014,7,9,2,22,7,41,1
935198200,100.0,34,2015,5,18,0,2015,4,14,1,22,6,24,1
1360004013,1250.0,30,2011,12,28,2,2011,11,28,0,22,1,26,1
954592329,3000.0,30,2012,6,21,3,2012,5,22,1,22,6,129,0
1020472252,7500.0,30,2017,4,21,4,2017,3,22,2,22,10,68,0
2104924327,5000.0,60,2017,2,7,1,2016,12,9,4,22,12,6,0
1823575946,35416.34,30,2015,7,8,2,2015,6,8,0,3,10,109,0
2094891892,3800.0,30,2017,2,3,4,2017,1,4,2,22,0,96,1
154090319,2000.0,30,2014,9,2,1,2014,8,3,6,22,0,128,0
96818627,772.19,21,2015,2,25,2,2015,2,4,2,9,6,40,1
1615603325,10000.0,34,2015,11,17,1,2015,10,14,2,22,0,114,1
630496375,25560.0,30,2016,6,18,5,2016,5,19,3,22,5,7,0
891681860,22000.0,60,2016,11,21,0,2016,9,22,3,22,12,19,0
1361135840,10904.06,33,2016,11,10,3,2016,10,8,5,17,4,113,0
551253647,5000.0,30,2015,2,12,3,2015,1,13,1,22,14,141,1
139606205,5000.0,60,2010,11,1,0,2010,9,2,3,22,6,39,0
1871569939,15000.0,32,2010,7,16,4,2010,6,14,0,22,13,138,0
1507043016,8000.0,30,2015,4,2,3,2015,3,3,1,22,11,104,0
1453382581,1600.0,30,2015,9,11,4,2015,8,12,2,22,0,147,0
240596400,50000.0,30,2016,5,20,4,2016,4,20,2,22,8,136,0
1220111580,21500.0,30,2017,7,9,6,2017,6,9,4,22,13,138,0
2065276482,407464.75,30,2015,6,13,5,2015,5,14,3,3,7,123,0
1556145375,13000.0,30,2014,8,5,1,2014,7,6,6,22,10,90,1
1927700111,1650.0,21,2013,8,19,0,2013,7,29,0,22,12,95,0
558809930,10000.0,22,2013,3,10,6,2013,2,16,5,22,6,153,1
924356928,2500.0,60,2016,9,5,0,2016,7,7,3,22,10,90,0
1012512108,1000.0,36,2013,2,4,0,2012,12,30,6,22,0,98,1
1447406256,2000.0,30,2017,5,26,4,2017,4,26,2,22,6,93,0
372165372,3000.0,30,2013,12,16,0,2013,11,16,5,22,8,148,0
703682769,18000.0,35,2011,7,5,1,2011,5,31,1,22,6,39,1
1826367548,5473.51,34,2015,12,23,2,2015,11,19,3,8,12,158,0
474082047,8000.0,29,2015,5,20,2,2015,4,21,1,22,10,109,0
184949518,1000.0,30,2015,6,8,0,2015,5,9,5,22,5,7,1
470866147,6500.0,33,2014,12,6,5,2014,11,3,0,22,1,25,1
356766876,500.0,30,2014,10,31,4,2014,10,1,2,22,0,10,0
1365591804,20000.0,7,2015,4,10,4,2015,4,3,4,22,7,59,0
919640746,1600.0,30,2014,7,15,1,2014,6,15,6,22,12,54,1
592923148,2600.0,20,2011,8,4,3,2011,7,15,4,22,14,92,1
736824079,3600.0,19,2017,10,30,0,2017,10,11,2,22,8,136,1
1365685531,3000.0,30,2012,3,14,2,2012,2,13,0,22,12,54,0
1957331320,2400.0,16,2012,10,3,2,2012,9,17,0,22,6,55,1
888345839,250000.0,30,2014,8,8,4,2014,7,9,2,22,7,58,0
1691222496,14167.15,31,2017,12,11,0,2017,11,10,4,7,11,103,1
1249818884,20000.0,30,2016,4,5,1,2016,3,6,6,22,5,52,0
851260785,5000.0,30,2015,11,25,2,2015,10,26,0,22,5,7,0
1625074558,2200.0,27,2012,7,25,2,2012,6,28,3,22,10,72,1
1683434617,6211.1,7,2017,4,6,3,2017,3,30,3,9,10,90,0
1389965588,25000.0,60,2012,6,20,2,2012,4,21,5,22,12,95,0
65443071,4050.0,30,2017,12,30,5,2017,11,30,3,22,5,7,0
849402737,2000.0,35,2015,6,3,2,2015,4,29,2,22,5,2,1
220358426,2270.94,60,2015,11,30,0,2015,10,1,3,9,7,41,0
1456512169,99.0,21,2014,8,3,6,2014,7,13,6,22,11,4,0
2085410883,2336.41,30,2013,6,7,4,2013,5,8,2,9,8,136,0
1159679129,162959.34,30,2014,9,4,3,2014,8,5,1,9,0,96,0
488686534,11000.0,22,2016,8,4,3,2016,7,13,2,22,10,23,1
1596282328,10000.0,45,2015,2,16,0,2015,1,2,4,22,8,88,0
1063677825,6615.4,30,2014,12,11,3,2014,11,11,1,1,13,138,0
1574510230,5000.0,10,2011,12,4,6,2011,11,24,3,22,6,55,0
1728603358,9125.0,30,2013,3,10,6,2013,2,8,4,22,1,26,0
1796691030,3000.0,60,2017,11,26,6,2017,9,27,2,22,10,90,0
1568340206,83393.1,30,2014,2,20,3,2014,1,21,1,9,6,93,0
1535732994,111425.19,19,2017,7,25,1,2017,7,6,3,17,13,138,0
1101376606,60.0,30,2014,8,27,2,2014,7,28,0,22,5,76,0
760142539,50000.0,30,2017,3,16,3,2017,2,14,1,22,13,8,0
658525081,5000.0,90,2009,12,18,4,2009,9,19,5,22,10,68,0
1921800117,850.0,15,2015,8,29,5,2015,8,14,4,22,2,154,0
1070274116,2000.0,53,2012,7,15,6,2012,5,23,2,22,14,141,1
592561622,333.0,60,2012,1,1,6,2011,11,2,2,22,10,72,1
62619867,18552.88,35,2014,12,24,2,2014,11,19,2,19,12,19,0
1837495871,5500.0,45,2010,12,10,4,2010,10,26,1,22,3,36,0
1918841412,500.0,53,2015,1,1,3,2014,11,9,6,22,10,125,0
284428411,7500.0,31,2013,3,26,1,2013,2,23,5,22,0,10,0
803116545,7850.0,32,2014,12,15,0,2014,11,13,3,22,12,19,1
38868462,3000.0,35,2017,3,6,0,2017,1,30,0,22,10,75,1
1902705076,3000.0,30,2015,4,22,2,2015,3,23,0,22,0,96,0
807525807,22765.0,40,2016,8,22,0,2016,7,13,2,22,13,133,1
1011847451,7100.0,30,2011,11,3,3,2011,10,4,1,22,6,55,0
636649922,15000.0,30,2013,7,3,2,2013,6,3,0,22,10,86,1
1438647810,3429.76,30,2015,12,13,6,2015,11,13,4,9,8,148,0
1807937480,2500.0,60,2013,3,20,2,2013,1,19,5,22,0,87,0
360271376,3500.0,30,2014,11,24,0,2014,10,25,5,22,6,39,1
377611462,30000.0,60,2014,9,12,4,2014,7,14,0,22,13,67,1
1371068308,5500.0,60,2016,12,18,6,2016,10,19,2,22,12,19,0
600300053,2000.0,60,2016,1,15,4,2015,11,16,0,22,7,145,1
813078816,6000.0,28,2011,11,1,1,2011,10,4,1,22,12,19,1
1465115664,3893.78,32,2017,8,8,1,2017,7,7,4,9,10,90,1
162280552,900.0,45,2015,7,5,6,2015,5,21,3,22,10,42,1
1836619604,5000.0,30,2017,10,27,4,2017,9,27,2,22,7,58,1
1753647286,2000.0,7,2015,11,13,4,2015,11,6,4,22,8,136,1
692367890,8000.0,30,2014,3,24,0,2014,2,22,5,22,13,131,0
807660685,5000.0,30,2016,6,14,1,2016,5,15,6,22,4,113,1
1112777057,1250.0,60,2015,9,16,2,2015,7,18,5,22,7,59,0
1381494858,1000000.0,31,2015,11,19,3,2015,10,19,0,22,6,129,0
1148795294,55821.37,40,2017,12,25,0,2017,11,15,2,3,6,91,0
1321434303,550.0,31,2014,9,28,6,2014,8,28,3,22,2,32,1
401803264,10000.0,46,2014,11,15,5,2014,9,30,1,22,13,67,0
1404942216,10000.0,40,2016,11,29,1,2016,10,20,3,22,13,151,1
1841027769,500.0,30,2015,4,16,3,2015,3,17,1,22,12,19,0
2046915813,7500.0,40,2015,9,20,6,2015,8,11,1,22,7,130,1
1241805732,700.0,30,2012,6,9,5,2012,5,10,3,22,10,30,0
1397594078,3000.0,50,2014,2,5,2,2013,12,17,1,22,5,52,0
115635008,20000.0,30,2013,12,27,4,2013,11,27,2,22,5,52,0
1928431681,3000.0,25,2012,7,9,0,2012,6,14,3,22,0,114,1
1647516984,7841.17,30,2014,11,20,3,2014,10,21,1,9,0,10,0
1999201923,5615.27,30,2015,3,4,2,2015,2,2,0,3,7,51,0
498418164,1000.0,30,2011,12,18,6,2011,11,18,4,22,12,108,1
1619823217,6000.0,30,2017,5,23,1,2017,4,23,6,22,1,26,0
310082024,1535.84,16,2016,11,20,6,2016,11,4,4,8,0,70,1
601257552,2000.0,30,2012,8,23,3,2012,7,24,1,22,6,55,0
1182737778,3000.0,33,2013,8,8,3,2013,7,6,5,22,12,95,0
1403051162,25000.0,35,2017,7,27,3,2017,6,22,3,22,11,104,0
1610257892,257.93,30,2017,7,6,3,2017,6,6,1,9,8,62,0
1788993321,1297.4,30,2017,7,10,0,2017,6,10,5,9,6,69,1
526613218,394.37,21,2017,8,3,3,2017,7,13,3,9,14,24,1
1713480195,4500.0,20,2011,11,15,1,2011,10,26,2,22,10,90,0
384151433,15000.0,31,2013,1,28,0,2012,12,28,4,22,8,136,1
345790009,30000.0,30,2012,9,15,5,2012,8,16,3,22,13,138,0
1427832145,500000.0,45,2014,9,1,0,2014,7,18,4,22,7,41,0
1791092101,50000.0,30,2013,2,4,0,2013,1,5,5,22,13,61,1
889275983,9000.0,43,2010,9,9,3,2010,7,28,2,22,10,23,0
924045297,35000.0,26,2013,2,14,3,2013,1,19,5,22,10,90,0
824978653,10000.0,30,2014,9,14,6,2014,8,15,4,22,12,95,0
393841613,90000.0,60,2014,2,2,6,2013,12,4,2,22,13,67,0
2000103365,3000.0,60,2015,6,26,4,2015,4,27,0,22,7,58,0
151915801,500.0,2,2012,11,15,3,2012,11,13,1,22,14,141,1
965920326,12035.0,5,2015,7,28,1,2015,7,23,3,22,4,113,0
1700999818,8000.0,31,2013,11,8,4,2013,10,8,1,22,6,129,0
1952519385,2500.0,60,2011,7,4,0,2011,5,5,3,22,11,104,0
677918499,37471.68,30,2014,6,26,3,2014,5,27,1,9,8,62,0
5640550,2500.0,31,2013,6,6,3,2013,5,6,0,22,0,10,1
1041882251,4000.0,30,2016,7,16,5,2016,6,16,3,22,5,2,0
1511298165,2877.15,30,2013,10,31,3,2013,10,1,1,3,6,129,1
1299819760,2400.0,31,2017,10,2,0,2017,9,1,4,22,12,54,0
1173415940,91105.1,30,2015,3,4,2,2015,2,2,0,9,6,89,0
1457742012,15017.0,30,2015,3,4,2,2015,2,2,0,22,12,54,0
1163457026,1950.0,31,2014,6,27,4,2014,5,27,1,22,6,5,0
513744847,5000.0,30,2013,7,10,2,2013,6,10,0,22,4,113,0
292479837,5956.47,30,2016,9,18,6,2016,8,19,4,1,11,104,0
1328008401,400.0,30,2013,2,18,0,2013,1,19,5,22,4,65,0
1819787957,101.0,35,2014,11,17,0,2014,10,13,0,22,12,95,1
1450870022,18500.0,30,2013,11,15,4,2013,10,16,2,22,12,115,0
